175.316, 129.586, 2.628, 18.074 False
175.228, 129.585, 2.623, 18.107 False
175.141, 129.585, 2.619, 18.140 False
175.053, 129.584, 2.615, 18.173 False
174.966, 129.584, 2.611, 18.206 False
174.879, 129.583, 2.607, 18.239 False
174.792, 129.583, 2.603, 18.272 False
174.706, 129.582, 2.600, 18.305 False
174.619, 129.581, 2.596, 18.338 False
174.532, 129.580, 2.593, 18.371 False
174.446, 129.579, 2.590, 18.404 False
174.360, 129.579, 2.587, 18.437 False
174.274, 129.578, 2.584, 18.470 False
174.188, 129.577, 2.582, 18.503 False
174.101, 129.577, 2.579, 18.536 False
174.016, 129.576, 2.577, 18.569 False
173.930, 129.575, 2.574, 18.602 False
173.844, 129.575, 2.572, 18.635 False
173.758, 129.574, 2.570, 18.668 False
173.673, 129.573, 2.568, 18.701 False
173.587, 129.573, 2.566, 18.734 False
173.502, 129.572, 2.564, 18.767 False
173.416, 129.571, 2.562, 18.800 False
173.331, 129.571, 2.560, 18.833 False
173.245, 129.570, 2.558, 18.866 False
173.160, 129.569, 2.556, 18.899 False
173.075, 129.569, 2.555, 18.932 False
172.990, 129.568, 2.553, 18.965 False
172.905, 129.567, 2.551, 18.998 False
172.820, 129.567, 2.550, 19.031 False
172.735, 129.566, 2.548, 19.064 False
172.650, 129.565, 2.547, 19.097 False
172.565, 129.565, 2.545, 19.130 False
172.480, 129.564, 2.544, 19.163 False
172.396, 129.563, 2.543, 19.196 False
172.311, 129.563, 2.542, 19.229 False
172.226, 129.562, 2.540, 19.262 False
172.141, 129.561, 2.539, 19.295 False
172.057, 129.561, 2.538, 19.328 False
171.972, 129.560, 2.537, 19.361 False
171.888, 129.559, 2.536, 19.394 False
171.803, 129.559, 2.535, 19.427 False
171.719, 129.558, 2.534, 19.460 False
171.634, 129.557, 2.533, 19.493 False
171.550, 129.557, 2.532, 19.526 False
171.466, 129.556, 2.531, 19.559 False
171.381, 129.555, 2.530, 19.592 False
171.297, 129.555, 2.529, 19.625 False
171.213, 129.554, 2.529, 19.658 False
171.128, 129.553, 2.528, 19.691 False
171.044, 129.553, 2.527, 19.724 False
170.960, 129.552, 2.526, 19.757 False
170.876, 129.553, 2.525, 19.790 False
170.792, 129.552, 2.524, 19.823 False
170.707, 129.552, 2.524, 19.856 False
170.623, 129.551, 2.524, 19.889 False
170.539, 129.551, 2.523, 19.922 False
170.455, 129.550, 2.522, 19.955 False
170.371, 129.549, 2.522, 19.988 False
170.287, 129.549, 2.521, 20.021 False
170.203, 129.548, 2.521, 20.054 False
170.119, 129.548, 2.520, 20.087 False
170.035, 129.547, 2.520, 20.120 False
169.951, 129.547, 2.519, 20.153 False
169.867, 129.545, 2.518, 20.186 False
169.783, 129.544, 2.518, 20.219 False
169.699, 129.544, 2.517, 20.252 False
169.615, 129.543, 2.517, 20.285 False
169.531, 129.542, 2.517, 20.318 False
169.448, 129.542, 2.516, 20.351 False
169.364, 129.541, 2.516, 20.384 False
169.280, 129.541, 2.515, 20.417 False
169.196, 129.540, 2.515, 20.450 False
169.112, 129.541, 2.513, 20.483 False
169.028, 129.540, 2.514, 20.516 False
168.945, 129.540, 2.514, 20.549 False
168.861, 129.539, 2.513, 20.582 False
168.777, 129.539, 2.513, 20.615 False
168.693, 129.538, 2.513, 20.648 False
168.610, 129.538, 2.512, 20.681 False
168.526, 129.537, 2.512, 20.714 False
168.442, 129.537, 2.512, 20.747 False
168.358, 129.536, 2.511, 20.780 False
168.275, 129.536, 2.511, 20.813 False
168.191, 129.535, 2.511, 20.846 False
168.107, 129.535, 2.511, 20.879 False
168.024, 129.534, 2.510, 20.912 False
167.940, 129.534, 2.510, 20.945 False
167.856, 129.533, 2.510, 20.978 False
167.773, 129.533, 2.510, 21.011 False
167.689, 129.532, 2.509, 21.044 False
167.605, 129.532, 2.509, 21.077 False
167.522, 129.531, 2.509, 21.110 False
167.438, 129.531, 2.509, 21.143 False
167.354, 129.530, 2.509, 21.176 False
167.271, 129.530, 2.508, 21.209 False
167.187, 129.529, 2.508, 21.242 False
167.104, 129.529, 2.508, 21.275 False
167.020, 129.529, 2.508, 21.308 False
166.936, 129.528, 2.508, 21.341 False
166.853, 129.528, 2.507, 21.374 False
166.769, 129.527, 2.507, 21.407 False
166.686, 129.527, 2.507, 21.440 False
166.602, 129.526, 2.507, 21.473 False
166.519, 129.526, 2.507, 21.506 False
166.435, 129.525, 2.506, 21.539 False
166.352, 129.525, 2.506, 21.572 False
166.268, 129.524, 2.506, 21.605 False
166.184, 129.524, 2.506, 21.638 False
166.101, 129.524, 2.506, 21.671 False
166.017, 129.523, 2.506, 21.704 False
165.934, 129.523, 2.506, 21.737 False
165.850, 129.522, 2.505, 21.770 False
165.767, 129.522, 2.505, 21.803 False
165.683, 129.521, 2.505, 21.836 False
165.600, 129.521, 2.505, 21.869 False
165.516, 129.521, 2.505, 21.902 False
165.433, 129.520, 2.505, 21.935 False
